Seconds,Nanoseconds,Commit_Count,Identity_Count,Account_Count,Info_Count,Buffer_Occupancy_Pct,CPU_Pct
1789453637,193887731,24,2,2,0,0.00,7.07
1789453638,193914795,13,0,0,0,0.00,2.02
1789453639,193904858,31,1,1,0,0.00,12.62
1789453640,193902922,26,1,1,0,0.00,7.07
1789453641,193910985,21,1,1,0,0.00,5.15
1789453642,193885049,41,2,2,0,0.00,10.89
1789453643,193912111,24,1,2,0,0.00,8.00
1789453644,193890175,18,0,0,0,0.00,4.04
1789453645,193932237,24,0,0,0,0.00,6.12
1789453646,196188271,30,0,0,0,0.00,9.80
1789453647,193887364,25,1,1,0,0.00,5.15
1789453648,193878427,22,1,1,0,0.00,6.93
1789453649,193946489,28,0,0,0,0.00,10.78
1789453650,195224535,31,1,1,0,0.00,7.00
1789453651,193931615,31,0,0,0,0.00,5.26
1789453652,193918677,23,0,0,0,0.00,6.12
1789453653,193685743,33,0,0,0,0.00,7.29
1789453654,193877803,25,1,1,0,0.00,6.00
1789453655,193895865,26,1,1,0,0.00,9.00
1789453656,193909928,31,1,1,0,0.00,7.14
1789453657,193936990,25,2,2,0,0.00,10.78
1789453658,193895052,28,0,0,0,0.00,8.08
1789453659,193904115,27,0,0,0,0.00,5.10
1789453660,193890177,25,0,0,0,0.00,4.12
1789453661,193884239,25,0,0,0,0.00,4.12
1789453662,193908301,33,1,2,0,0.00,8.25
1789453663,193902363,32,0,0,0,0.00,9.90
1789453664,193927424,24,0,0,0,0.00,3.12
1789453665,193892487,30,0,0,0,0.00,9.90
1789453666,193905548,25,1,1,0,0.00,7.07
1789453667,193882610,25,0,0,0,0.00,5.10
1789453668,194370666,26,0,0,0,0.00,7.14
1789453669,194069731,34,1,1,0,0.00,7.22
1789453670,193879795,34,0,0,0,0.00,9.09
1789453671,193891856,37,0,0,0,0.00,10.00
1789453672,193902918,38,1,1,0,0.00,10.10
1789453673,193888979,23,0,0,0,0.00,5.05
1789453674,193897041,36,0,0,0,0.00,6.25
1789453675,193798103,30,0,0,0,0.00,6.25
1789453676,193901163,19,0,0,0,0.00,2.08
1789453677,193882224,31,1,1,0,0.00,5.10
1789453678,193898285,31,0,0,0,0.00,7.14
1789453679,193901346,36,0,0,0,0.00,8.00
1789453680,195138391,47,0,0,0,0.00,10.20
1789453681,193890468,29,0,0,0,0.00,7.22
1789453682,193895529,17,0,0,0,0.00,3.06
1789453683,193945589,27,0,0,0,0.00,6.19
1789453684,193890650,39,0,0,0,0.00,10.31
1789453685,193672714,31,0,0,0,0.00,18.37
1789453686,196095743,34,0,0,0,0.00,8.08
1789453687,193899832,31,0,0,0,0.00,7.22
1789453688,193887893,16,0,0,0,0.00,3.06
1789453689,193887953,29,0,0,0,0.00,6.12
1789453690,193889013,30,0,0,0,0.00,9.80
1789453691,193900073,29,0,0,0,0.00,6.19
1789453692,193903134,24,0,0,0,0.00,5.10
1789453693,193889194,29,0,0,0,0.00,5.21
1789453694,193883254,26,0,0,0,0.00,6.12
1789453695,193890314,30,0,0,0,0.00,9.90
1789453696,193994373,22,0,0,0,0.00,8.00
1789453697,193886434,34,0,0,0,0.00,7.00
1789453698,193880494,24,0,0,0,0.00,7.00
1789453699,193908554,25,0,0,0,0.00,5.15
1789453700,193887614,26,1,1,0,0.00,8.91
1789453701,193928673,33,0,0,0,0.00,11.00
1789453702,193878733,26,0,0,0,0.00,5.10
1789453703,193897792,26,0,0,0,0.00,5.10
1789453704,193908852,21,1,1,0,0.00,6.06
1789453705,193897911,31,0,0,0,0.00,8.16
1789453706,193881971,24,1,1,0,0.00,2.08
1789453707,193880031,35,0,1,0,0.00,8.25
1789453708,195307071,30,0,0,0,2.00,4.21
1789453709,193897149,29,0,0,0,0.00,8.00
1789453710,193925208,23,0,0,0,0.00,5.10
1789453711,193889267,21,0,0,0,0.00,4.17
1789453712,194294321,20,0,0,0,0.00,3.06
1789453713,193887385,25,0,0,0,0.00,4.17
1789453714,196548410,15,0,0,0,0.00,7.84
1789453715,193679506,32,0,0,0,0.00,12.62
1789453716,193923562,21,0,0,0,0.00,4.12
1789453717,193804622,27,0,0,0,0.00,7.07
1789453718,193889680,35,0,0,0,0.00,9.18
1789453719,193885739,23,0,1,0,0.00,5.05
1789453720,193967796,20,0,0,0,0.00,7.00
1789453721,193866856,28,0,0,0,0.00,8.91
1789453722,193880914,23,0,0,0,0.00,4.08
1789453723,193888973,27,0,0,0,0.00,6.19
1789453724,193940030,22,1,1,0,0.00,7.92
1789453725,193872090,27,0,0,0,0.00,5.21
1789453726,193876148,33,0,1,0,0.00,12.50
1789453727,193910206,26,0,0,0,0.00,9.90
1789453728,193926264,16,0,0,0,0.00,5.00
1789453729,194566314,26,0,0,0,0.00,8.91
1789453730,193693383,42,1,1,0,0.00,9.00
1789453731,193697441,20,0,1,0,0.00,7.84
1789453732,193894497,40,0,0,0,0.00,8.25
1789453733,193901554,23,1,1,0,0.00,7.00
1789453734,193904612,36,0,0,0,0.00,9.09
1789453735,193880670,31,0,0,0,0.00,10.78
1789453736,193961727,21,0,0,0,0.00,3.09
1789453737,193785787,32,0,0,0,0.00,7.00
1789453738,193880844,29,0,0,0,0.00,7.07
1789453739,193895901,33,0,0,0,0.00,9.00
1789453740,193900959,17,0,0,0,0.00,6.00
1789453741,193800017,37,0,0,0,0.00,5.26
1789453742,193895074,16,0,0,0,0.00,6.86
1789453743,193938130,15,0,0,0,0.00,4.04
1789453744,195661165,39,3,3,0,0.00,8.16
1789453745,193576250,21,0,0,0,0.00,17.17
1789453746,193888303,20,1,1,0,0.00,5.15
1789453747,193898360,44,0,0,0,0.00,13.86
1789453748,193962416,28,0,0,0,0.00,6.12
1789453749,193894474,32,0,0,0,0.00,13.33
1789453750,193895531,33,0,0,0,0.00,9.90
1789453751,193894588,29,0,0,0,0.00,5.21
1789453752,195920619,21,0,0,0,0.00,2.11
1789453753,193890702,37,2,2,0,0.00,7.37
1789453754,193886759,29,0,0,0,0.00,10.78
1789453755,193880816,27,0,0,0,0.00,9.90
1789453756,193825873,31,1,1,0,0.00,6.12
1789453757,193810930,33,0,0,0,0.00,4.26
1789453758,193892986,34,1,1,0,0.00,8.16
1789453759,193900042,19,0,0,0,0.00,7.92
1789453760,193902099,27,0,0,0,0.00,4.17
1789453761,193944155,7,0,0,0,0.00,3.00
1789453762,193886212,50,0,0,0,0.00,8.16
1789453763,193908268,35,0,0,0,0.00,14.29
1789453764,193909324,24,0,0,0,0.00,4.12
1789453765,193906381,23,1,0,0,0.00,9.80
1789453766,193881437,9,0,0,0,0.00,4.00
1789453767,193918493,30,0,0,0,0.00,8.00
1789453768,193895549,28,0,0,0,0.00,8.00
1789453769,193931605,27,0,0,0,0.00,8.91
1789453770,193914661,29,0,0,0,0.00,8.00
1789453771,193893717,29,0,0,0,0.00,8.08
1789453772,195638751,34,0,0,0,0.00,7.14
1789453773,193880829,29,0,0,0,0.00,5.15
1789453774,193890885,43,0,1,0,0.00,9.18
1789453775,193887941,18,0,0,0,0.00,5.05
1789453776,194678986,39,0,0,0,0.00,12.00
1789453777,193889052,28,0,0,0,0.00,8.33
1789453778,193912107,30,0,0,0,0.00,4.17
1789453779,193877163,26,0,0,0,0.00,6.06
1789453780,193942218,16,0,0,0,0.00,5.00
1789453781,193888274,28,0,0,0,0.00,6.12
1789453782,193935329,27,0,0,0,0.00,8.91
1789453783,193885385,23,0,0,0,0.00,10.68
1789453784,193887440,23,0,0,0,0.00,4.17
1789453785,193887496,25,1,1,0,0.00,8.82
1789453786,193912551,29,1,1,0,0.00,8.08
1789453787,193886606,25,0,0,0,0.00,5.10
1789453788,193882661,27,1,1,0,0.00,6.12
1789453789,195508695,22,0,0,0,0.00,7.92
1789453790,193894771,22,0,0,0,0.00,8.82
1789453791,193958825,17,1,1,0,0.00,6.93
1789453792,193880881,43,1,1,0,0.00,6.32
1789453793,193917936,25,0,1,0,0.00,5.10
1789453794,193918991,18,0,0,0,0.00,2.08
1789453795,193933045,24,0,0,0,0.00,3.12
1789453796,193925100,25,0,0,0,0.00,4.17
1789453797,193889155,28,0,0,0,0.00,5.15
1789453798,193876210,22,0,0,0,0.00,6.93
1789453799,193886265,31,0,1,0,0.00,8.08
1789453800,193901319,23,0,0,0,0.00,5.05
1789453801,193893374,40,2,2,0,0.00,9.09
1789453802,193934428,30,0,0,0,0.00,2.13
1789453803,195283465,26,0,0,0,2.00,3.16
1789453804,194779525,67,0,0,0,0.00,15.15
1789453805,193676594,39,0,0,0,0.00,22.00
1789453806,193941645,62,0,0,0,0.00,15.84
1789453807,193918699,53,0,0,0,0.00,11.58
1789453808,194340748,27,1,1,0,0.00,9.90
1789453809,193885808,77,0,0,0,0.00,15.31
1789453810,193787864,56,1,1,0,0.00,16.00
1789453811,195244899,57,0,0,0,2.00,10.64
1789453812,193709973,45,0,0,0,0.00,11.22
1789453813,193790025,43,1,0,0,0.00,7.22
1789453814,193806079,56,0,0,0,0.00,10.53
1789453815,193883132,30,0,0,0,0.00,9.80
1789453816,194398179,37,0,0,0,0.00,10.10
1789453817,193873240,45,0,0,0,0.00,8.16
1789453818,193901293,44,0,0,0,0.00,12.12
1789453819,195821322,37,0,0,0,0.00,7.29
1789453820,195420381,37,0,0,0,2.00,6.25
1789453821,194225450,40,0,0,0,0.00,10.10
1789453822,193891508,27,0,0,0,0.00,8.08
1789453823,193887561,30,0,0,0,0.00,7.07
1789453824,193891615,36,0,0,0,0.00,8.16
1789453825,193931668,25,0,0,0,0.00,7.14
1789453826,193885722,65,0,0,0,0.00,12.37
1789453827,193975774,22,0,0,0,0.00,5.10
1789453828,196217798,52,1,0,0,2.00,13.86
1789453829,193884881,31,0,0,0,0.00,7.22
1789453830,194809923,39,0,0,0,0.00,8.25
1789453831,193878988,38,0,0,0,0.00,6.32
1789453832,194058039,39,0,0,0,0.00,12.75
1789453833,193879094,39,0,0,0,0.00,8.33
1789453834,193929146,31,0,0,0,0.00,9.90
1789453835,193916199,29,0,0,0,0.00,9.09
1789453836,193883253,35,0,0,0,0.00,9.09
1789453837,193905305,48,1,1,0,0.00,13.13
1789453838,193947358,41,0,0,0,0.00,9.28
1789453839,193943411,20,0,0,0,0.00,5.00
1789453840,193933463,39,0,0,0,0.00,6.19
1789453841,193788518,36,0,0,0,0.00,10.89
1789453842,193801570,44,1,1,0,0.00,12.87
1789453843,193926621,18,0,0,0,0.00,4.08
1789453844,193881675,37,0,0,0,0.00,11.11
1789453845,193944726,37,0,0,0,0.00,8.16
1789453846,193882780,28,0,0,0,0.00,7.14
1789453847,193689835,24,0,0,0,0.00,5.10
1789453848,193886884,23,0,1,0,0.00,8.82
1789453849,193874937,39,0,0,0,0.00,13.73
1789453850,193788990,40,1,0,0,0.00,9.18
1789453851,195964014,29,1,0,0,0.00,12.50
1789453852,193880094,28,1,2,0,0.00,11.65
1789453853,193787147,29,1,1,0,0.00,5.21
1789453854,193899198,32,1,1,0,0.00,8.08
1789453855,193879250,29,0,0,0,0.00,8.08
1789453856,193886302,38,1,1,0,0.00,9.28
1789453857,193886354,33,1,1,0,0.00,7.22
1789453858,193886406,19,0,0,0,0.00,4.08
1789453859,193915458,27,0,0,0,0.00,6.06
1789453860,193883510,35,0,0,0,0.00,7.22
1789453861,193884562,37,0,0,0,0.00,8.25
1789453862,193897613,30,0,0,0,0.00,8.91
1789453863,193897665,29,0,0,0,0.00,7.22
1789453864,193890717,38,0,1,0,0.00,6.32
1789453865,193672771,40,0,0,0,0.00,17.89
1789453866,193879820,41,0,0,0,0.00,12.50
1789453867,193877872,35,2,2,0,0.00,10.10
1789453868,193921923,31,0,0,0,0.00,12.62
1789453869,193920975,34,0,0,0,0.00,11.11
1789453870,193910026,28,0,0,0,0.00,3.09
1789453871,193894078,30,0,0,0,0.00,8.16
1789453872,193932129,31,0,0,0,0.00,8.08
1789453873,193928180,22,0,0,0,0.00,5.10
1789453874,193911232,27,0,0,0,0.00,8.08
1789453875,193875283,31,0,0,0,0.00,10.78
1789453876,193883335,45,1,1,0,0.00,10.20
1789453877,193889386,26,0,0,0,0.00,6.12
1789453878,193900437,28,0,0,0,0.00,4.17
1789453879,194100485,28,1,1,0,0.00,8.91
1789453880,193888539,35,0,0,0,0.00,6.25
1789453881,193881590,21,0,0,0,0.00,5.10
1789453882,193922641,33,0,0,0,0.00,4.12
1789453883,193889692,40,0,0,0,0.00,11.00
1789453884,193932742,18,0,0,0,0.00,5.05
1789453885,193892794,40,1,1,0,0.00,10.89
1789453886,193894844,19,0,0,0,0.00,6.93
1789453887,193876895,30,0,0,0,0.00,5.15
1789453888,193897946,29,0,0,0,0.00,9.90
1789453889,193892997,23,0,0,0,0.00,5.15
1789453890,193945047,26,1,1,0,0.00,10.00
1789453891,193884098,31,0,0,0,0.00,5.15
1789453892,195654126,40,0,1,0,0.00,10.10
1789453893,193881199,28,0,0,0,0.00,7.07
1789453894,193875250,27,0,0,0,0.00,8.00
1789453895,193898300,26,0,0,0,0.00,7.92
1789453896,193886351,34,0,0,0,0.00,7.00
1789453897,193791402,32,0,0,0,0.00,8.16
1789453898,193940451,34,0,0,0,0.00,5.26
1789453899,193911501,15,1,1,0,0.00,4.12
1789453900,193911552,36,2,1,0,0.00,9.18
1789453901,193890602,30,1,1,0,0.00,8.08
1789453902,193928652,23,0,0,0,0.00,5.94
1789453903,193886703,32,0,0,0,0.00,10.78
1789453904,193888753,29,0,0,0,0.00,7.14
1789453905,193942802,23,0,0,0,0.00,5.05
1789453906,193929852,25,0,0,0,0.00,7.00
1789453907,193930902,27,0,0,0,0.00,4.17
1789453908,193895953,27,0,0,0,0.00,6.06
1789453909,193941002,20,1,1,0,0.00,5.05
1789453910,193878053,26,0,0,0,0.00,4.08
1789453911,193877103,18,0,0,0,0.00,5.00
1789453912,193909152,32,0,0,0,0.00,9.90
1789453913,193871202,37,0,0,0,0.00,9.18
1789453914,193906252,21,0,0,0,0.00,7.92
1789453915,193930301,22,0,0,0,0.00,4.08
1789453916,193884351,29,0,0,0,0.00,9.90
1789453917,193879401,35,0,0,0,0.00,8.82
1789453918,193886450,36,0,0,0,0.00,5.26
1789453919,193892500,29,0,0,0,0.00,6.12
1789453920,193905549,38,1,1,0,0.00,4.17
1789453921,193882599,41,0,0,0,0.00,8.25
1789453922,193906648,25,0,0,0,0.00,7.07
1789453923,193885698,18,0,0,0,0.00,7.84
1789453924,193909747,30,1,2,0,0.00,7.22
1789453925,193854797,18,0,0,0,0.00,11.00
1789453926,195830821,55,1,1,0,0.00,13.27
1789453927,193928895,33,0,0,0,0.00,5.21
1789453928,193946944,32,0,0,0,0.00,5.00
1789453929,193966992,41,0,0,0,0.00,6.19
1789453930,193900042,20,0,0,0,0.00,4.17
1789453931,193891092,36,0,0,0,0.00,7.29
1789453932,193881141,28,0,0,0,0.00,8.00
1789453933,193896190,29,0,0,0,0.00,6.25
1789453934,193885239,26,0,0,0,0.00,6.00
1789453935,193879288,38,1,1,0,0.00,10.10
1789453936,193893337,22,0,0,0,0.00,5.10
1789453937,193818387,33,0,0,0,0.00,7.00
1789453938,193878435,27,0,0,0,0.00,7.92
1789453939,193887483,32,0,0,0,0.00,11.76
1789453940,193881532,39,0,1,0,0.00,11.88
1789453941,193885581,25,0,0,0,0.00,7.00
1789453942,193896629,29,0,0,0,0.00,11.65
1789453943,193885678,32,0,0,0,0.00,7.14
1789453944,193883727,27,0,0,0,0.00,7.07
1789453945,193921775,35,1,1,0,0.00,9.28
1789453946,193889824,40,0,0,0,0.00,9.38
1789453947,193944872,23,0,0,0,0.00,8.91
1789453948,193889921,22,0,0,0,0.00,4.12
1789453949,193893970,20,0,0,0,0.00,5.94
1789453950,193906018,55,0,0,0,0.00,11.22
1789453951,193926066,26,0,0,0,0.00,7.07
1789453952,193881115,46,0,0,0,0.00,9.09
1789453953,193892163,38,0,1,0,0.00,9.18
1789453954,196616176,22,0,0,0,0.00,5.94
1789453955,193656263,33,0,0,0,0.00,9.09
1789453956,193897308,34,1,1,0,0.00,7.22
1789453957,193944355,13,0,0,0,0.00,3.06
1789453958,193929404,27,1,1,0,0.00,7.92
1789453959,193881452,18,0,0,0,0.00,6.93
1789453960,193883500,28,0,0,0,0.00,9.00
1789453961,193886548,21,0,0,0,0.00,3.09
1789453962,193890596,34,0,0,0,0.00,13.00
1789453963,193907644,26,0,0,0,0.00,9.80
1789453964,193884692,29,1,1,0,0.00,8.08
1789453965,193893740,32,0,0,0,0.00,8.33
1789453966,193889788,25,1,1,0,0.00,9.71
1789453967,193886836,28,0,0,0,0.00,7.07
1789453968,193898884,30,1,1,0,0.00,6.25
1789453969,193931931,28,0,0,0,0.00,9.90
1789453970,193896979,30,0,0,0,0.00,12.00
1789453971,193908027,27,0,0,0,0.00,8.91
1789453972,195928048,39,0,0,0,0.00,7.22
1789453973,193879122,26,0,0,0,0.00,9.71
1789453974,193829171,33,0,0,0,0.00,9.09
1789453975,193939217,26,0,1,0,0.00,9.80
1789453976,193875265,20,0,0,0,0.00,5.05
1789453977,193887313,23,1,1,0,0.00,5.10
1789453978,193884360,26,0,0,0,0.00,9.00
1789453979,193888407,26,0,0,0,0.00,10.68
1789453980,193876455,39,0,0,0,0.00,10.89
1789453981,195228485,32,0,0,0,0.00,8.16
1789453982,193910549,28,1,1,0,0.00,9.00
1789453983,193869597,13,0,0,0,0.00,5.00
1789453984,193944643,39,0,0,0,0.00,11.54
1789453985,193890691,28,0,0,0,0.00,10.10
1789453986,193921738,37,0,0,0,0.00,20.20
1789453987,193908786,37,0,0,0,0.00,9.18
1789453988,193889833,42,0,0,0,0.00,14.56
1789453989,193941879,21,0,0,0,0.00,5.00
1789453990,193931927,18,0,0,0,0.00,4.00
1789453991,193892974,41,0,0,0,0.00,9.09
1789453992,193885021,41,0,0,0,0.00,14.00
1789453993,193843069,36,0,0,0,0.00,7.29
1789453994,193910115,31,0,0,0,0.00,7.14
1789453995,193888162,30,0,0,0,0.00,8.08
1789453996,193891209,31,0,0,0,0.00,5.21
1789453997,193878256,22,0,0,0,0.00,6.06
1789453998,193937302,33,0,0,0,0.00,9.90
1789453999,193877349,23,0,0,0,0.00,5.10
1789454000,193888396,28,0,0,0,0.00,8.00
1789454001,193801444,28,0,0,0,0.00,4.17
1789454002,195894463,38,0,0,0,0.00,16.35
1789454003,193892536,22,0,0,0,0.00,9.00
1789454004,193888583,17,1,1,0,0.00,5.00
1789454005,193884629,44,1,1,0,0.00,7.14
1789454006,193887676,24,0,0,0,0.00,6.12
1789454007,193846723,15,0,0,0,0.00,4.08
1789454008,193890769,35,0,0,0,0.00,6.12
1789454009,193901815,34,0,0,0,0.00,8.08
1789454010,193880862,35,0,0,0,0.00,9.09
1789454011,193910908,28,0,1,0,0.00,5.21
1789454012,193897955,26,1,1,0,0.00,7.92
1789454013,193882001,26,1,1,0,0.00,9.90
1789454014,193890047,22,0,0,0,0.00,7.92
1789454015,193874094,25,0,0,0,0.00,7.07
1789454016,193924139,17,0,0,0,0.00,3.06
1789454017,193889186,31,0,0,0,0.00,10.89
1789454018,193897232,31,1,1,0,0.00,11.76
1789454019,193958278,24,0,0,0,0.00,5.05
1789454020,193887325,25,1,1,0,0.00,6.06
1789454021,193880371,29,0,0,0,0.00,5.15
1789454022,193920416,15,0,0,0,0.00,5.10
1789454023,193880463,42,1,1,0,0.00,11.34
1789454024,193895509,22,0,0,0,0.00,4.12
1789454025,193874555,32,1,1,0,0.00,7.92
1789454026,193903600,22,0,0,0,0.00,6.06
1789454027,193935646,19,0,0,0,0.00,7.07
1789454028,193929692,23,0,0,0,0.00,6.93
1789454029,193917738,21,0,0,0,0.00,7.92
1789454030,193884784,28,0,0,0,0.00,7.07
1789454031,193888830,22,0,0,0,0.00,3.09
1789454032,193881876,20,0,0,0,0.00,5.10
1789454033,193898921,31,0,0,0,0.00,9.90
1789454034,193883967,33,0,0,0,0.00,8.16
1789454035,193900013,27,1,1,0,0.00,8.00
1789454036,193899058,24,0,0,0,0.00,6.06
1789454037,193910104,29,1,1,0,0.00,8.00
1789454038,193937149,34,0,0,0,0.00,6.25
1789454039,193931195,23,0,0,0,0.00,6.06
1789454040,193882241,24,0,0,0,0.00,7.00
1789454041,196999246,21,0,0,0,0.00,5.05
1789454042,193878332,21,0,0,0,0.00,6.93
1789454043,193896377,15,0,0,0,0.00,5.05
1789454044,193878423,39,0,0,0,0.00,10.00
1789454045,193917468,30,1,1,0,0.00,5.21
1789454046,193685516,53,0,0,0,0.00,22.77
1789454047,193890559,38,0,0,0,0.00,7.29
1789454048,193906604,36,0,0,0,0.00,10.10
1789454049,195637627,26,0,0,0,0.00,5.05
1789454050,193897694,27,0,0,0,0.00,6.12
1789454051,193900739,33,1,1,0,0.00,13.46
1789454052,193905785,29,0,0,0,0.00,8.08
1789454053,193927829,26,0,0,0,0.00,8.08
1789454054,193904875,33,0,0,0,0.00,8.16
1789454055,194725909,40,0,0,0,0.00,10.10
1789454056,193890965,23,0,1,0,0.00,5.10
1789454057,193926010,33,1,1,0,0.00,11.65
1789454058,193898055,29,0,0,0,0.00,5.26
1789454059,193891100,25,0,0,0,0.00,8.91
1789454060,193916145,21,1,1,0,0.00,7.00
1789454061,193891190,26,0,0,0,0.00,7.14
1789454062,193931234,25,0,0,0,0.00,4.12
1789454063,193878280,34,0,0,0,0.00,8.16
1789454064,193889325,21,1,1,0,0.00,5.10
1789454065,193922369,18,0,0,0,0.00,7.84
1789454066,193878414,19,1,1,0,0.00,6.00
1789454067,195968432,25,0,1,0,2.00,8.00
1789454068,193962503,35,0,0,0,0.00,8.08
1789454069,193883549,25,1,1,0,0.00,9.00
1789454070,193891593,19,1,1,0,0.00,6.00
1789454071,193893638,27,2,2,0,0.00,7.14
1789454072,193936682,31,0,0,0,0.00,8.00
1789454073,193912727,17,0,0,0,0.00,6.00
1789454074,193891771,22,1,0,0,0.00,6.06
1789454075,193899816,23,0,0,0,0.00,5.10
1789454076,193939860,34,0,0,0,0.00,6.19
1789454077,194084902,33,0,0,0,0.00,7.22
1789454078,193915949,25,0,0,0,0.00,4.12
1789454079,193888994,29,0,0,0,0.00,8.00
1789454080,193882038,24,0,0,0,0.00,2.11
1789454081,193825083,27,0,0,0,0.00,2.11
1789454082,193883127,26,0,0,0,0.00,8.00
1789454083,193894171,27,0,0,0,0.00,8.91
